plotId	plotName	plotTypeSimulation	plotTypeData	datasetId	xLabel	yLabel
plot1	all_data	ScatterPlot	replicate	data6519	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6520	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6521	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6522	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6523	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6524	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6525	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6526	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6527	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6528	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6529	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6530	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6531	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6532	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6533	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6534	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6535	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6536	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6537	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6538	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6539	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6540	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6541	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6542	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6543	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6544	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6545	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6546	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6547	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6548	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6549	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6550	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6551	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6552	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6553	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6554	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6555	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6556	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6557	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6558	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6559	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6560	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6561	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6562	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6563	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6564	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6565	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6566	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6567	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6568	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6569	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6570	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6571	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6572	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6573	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6574	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6575	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6576	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6577	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6578	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6579	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6580	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6581	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6582	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6583	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6584	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6585	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6586	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6587	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6588	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6589	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6590	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6591	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6592	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6593	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6594	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6595	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6596	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6597	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6598	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6599	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6600	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6601	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6602	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6603	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6604	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6605	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6606	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6607	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6608	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6609	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6610	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6611	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6612	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6613	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6614	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6615	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6616	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6617	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6618	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6619	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6620	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6621	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6622	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6623	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6624	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6625	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6626	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6627	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6628	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6629	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6630	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6631	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6632	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6633	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6634	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6635	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6636	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6637	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6638	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6639	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6640	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6641	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6642	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6643	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6644	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6645	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6646	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6647	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6648	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6649	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6650	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6651	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6652	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6653	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6654	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6655	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6656	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6657	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6658	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6659	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6660	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6661	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6662	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6663	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6664	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6665	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6666	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6667	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6668	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6669	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6670	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6671	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6672	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6673	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6674	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6675	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6676	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6677	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6678	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6679	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6680	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6681	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6682	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6683	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6684	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6685	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6686	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6687	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6688	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6689	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6690	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6691	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6692	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6693	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6694	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6695	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6696	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6697	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6698	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6699	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6700	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6701	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6702	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6703	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6704	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6705	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6706	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6707	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6708	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6709	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6710	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6711	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6712	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6713	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6714	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6715	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6716	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6717	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6718	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6719	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6720	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6721	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6722	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6723	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6724	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6725	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6726	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6727	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6728	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6729	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6730	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6731	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6732	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6733	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6734	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6735	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6736	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6737	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6738	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6739	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6740	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6741	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6742	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6743	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6744	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6745	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6746	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6747	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6748	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6749	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6750	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6751	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6752	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6753	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6754	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6755	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6756	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6757	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6758	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6759	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6760	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6761	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6762	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6763	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6764	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6765	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6766	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6767	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6768	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6769	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6770	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6771	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6772	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6773	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6774	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6775	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6776	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6777	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6778	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6779	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6780	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6781	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6782	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6783	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6784	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6785	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6786	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6787	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6788	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6789	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6790	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6791	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6792	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6793	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6794	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6795	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6796	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6797	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6798	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6799	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6800	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6801	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6802	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6803	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6804	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6805	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6806	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6807	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6808	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6809	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6810	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6811	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6812	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6813	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6814	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6815	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6816	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6817	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6818	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6819	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6820	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6821	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6822	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6823	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6824	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6825	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6826	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6827	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6828	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6829	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6830	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6831	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6832	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6833	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6834	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6835	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6836	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6837	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6838	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6839	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6840	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6841	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6842	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6843	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6844	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6845	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6846	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6847	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6848	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6849	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6850	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6851	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6852	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6853	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6854	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6855	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6856	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6857	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6858	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6859	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6860	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6861	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6862	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6863	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6864	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6865	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6866	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6867	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6868	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6869	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6870	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6871	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6872	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6873	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6874	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6875	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6876	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6877	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6878	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6879	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6880	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6881	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6882	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6883	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6884	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6885	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6886	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6887	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6888	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6889	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6890	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6891	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6892	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6893	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6894	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data6895	Measured viability	Simulated viability
