observableId	preequilibrationConditionId	simulationConditionId	measurement	time	datasetId
obs_p21__cyt_median		wt	0.409883535	8586.312329	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	8765.894408	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	8945.803987	Cytoplasm
obs_p21__cyt_median		wt	0.398304921	9126.042091	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	9306.61002	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	9487.508936	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	9668.740072	Cytoplasm
obs_p21__cyt_median		wt	0.368200373	9850.304725	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	10032.20399	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	10214.43924	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	10397.01156	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	10579.9224	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	10763.17284	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	10946.76425	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	11130.6978	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	11314.97486	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	11499.59672	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	11684.56461	Cytoplasm
obs_p21__cyt_median		wt	0.58124717	11869.87984	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	12055.54378	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	12241.55764	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	12427.92282	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	12614.64066	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	12801.71247	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	12989.13955	Cytoplasm
obs_p21__cyt_median		wt	0.490933983	13176.92334	Cytoplasm
obs_p21__cyt_median		wt	0.384410584	13365.06513	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	13553.56629	Cytoplasm
obs_p21__cyt_median		wt	0.457355927	13742.42827	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	13931.65236	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	14121.23999	Cytoplasm
obs_p21__cyt_median		wt	0.398304921	14311.1926	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	14501.51157	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	14692.19825	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	14883.25415	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	15074.68065	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	15266.47924	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	15458.65137	Cytoplasm
obs_p21__cyt_median		wt	0.553458497	15651.1984	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	15844.12196	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	16037.42337	Cytoplasm
obs_p21__cyt_median		wt	0.45619799	16231.10413	Cytoplasm
obs_p21__cyt_median		wt	0.483986814	16425.16587	Cytoplasm
obs_p21__cyt_median		wt	0.474723772	16619.60991	Cytoplasm
obs_p21__cyt_median		wt	0.429567254	16814.43793	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	17009.65133	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	17205.25166	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	17401.24051	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	17597.61937	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	17794.38975	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	17991.55337	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	18189.11165	Cytoplasm
obs_p21__cyt_median		wt	0.541879884	18387.06625	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	18585.41879	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	18784.17079	Cytoplasm
obs_p21__cyt_median		wt	0.391357752	18983.32396	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	19182.8798	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	19382.84001	Cytoplasm
obs_p21__cyt_median		wt	0.481671092	19583.20625	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	19783.98016	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	19985.16337	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	20186.75766	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	20388.76455	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	20591.1858	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	20794.02319	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	20997.27831	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	21200.95299	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	21405.04894	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	21609.56781	Cytoplasm
obs_p21__cyt_median		wt	0.500196874	21814.51152	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	22019.8817	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	22225.6802	Cytoplasm
obs_p21__cyt_median		wt	0.527985547	22431.9088	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	22638.56921	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	22845.66341	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	23053.19311	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	23261.16023	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	23469.56648	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	23678.41384	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	23887.70416	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	24097.43929	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	24307.62114	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	24518.25162	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	24729.33265	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	24940.86615	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	25152.85409	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	25365.29834	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	25578.201	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	25791.56399	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	26005.3893	Cytoplasm
obs_p21__cyt_median		wt	0.490933983	26219.67898	Cytoplasm
obs_p21__cyt_median		wt	0.474723772	26434.43493	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	26649.6593	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	26865.35411	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	27081.52144	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	27298.16332	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	27515.28189	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	27732.87918	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	27950.9574	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	28169.51858	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	28388.56493	Cytoplasm
obs_p21__cyt_median		wt	0.386726307	28608.09863	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	28828.12173	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	29048.63656	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	29269.6453	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	29491.15009	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	29713.15316	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	29935.65686	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	30158.66336	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	30382.175	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	30606.19403	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	30830.72277	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	31055.76356	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	31281.31872	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	31507.39063	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	31733.98164	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	31961.09413	Cytoplasm
obs_p21__cyt_median		wt	0.398304921	32188.73056	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	32416.89326	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	32645.58476	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	32874.80752	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	33104.56395	Cytoplasm
obs_p21__cyt_median		wt	0.393673475	33334.85655	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	33565.68788	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	33797.06039	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	34028.97668	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	34261.43934	Cytoplasm
obs_p21__cyt_median		wt	0.442303653	34494.45085	Cytoplasm
obs_p21__cyt_median		wt	0.435356485	34728.01394	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	34962.13106	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	35196.80503	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	35432.03838	Cytoplasm
obs_p21__cyt_median		wt	0.470092326	35667.83377	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	35904.194	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	36141.12168	Cytoplasm
obs_p21__cyt_median		wt	0.483986814	36378.61962	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	36616.69054	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	36855.33718	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	37094.56235	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	37334.36892	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	37574.75962	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	37815.73741	Cytoplasm
obs_p21__cyt_median		wt	0.470092326	38057.30507	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	38299.46549	Cytoplasm
obs_p21__cyt_median		wt	0.493249705	38542.22167	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	38785.57656	Cytoplasm
obs_p21__cyt_median		wt	0.442303653	39029.53303	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	39274.09408	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	39519.26273	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	39765.04206	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	40011.43507	Cytoplasm
obs_p21__cyt_median		wt	0.395989198	40258.44477	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	40506.07439	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	40754.32692	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	41003.20559	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	41252.71353	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	41502.85398	Cytoplasm
obs_p21__cyt_median		wt	0.578931447	41753.63006	Cytoplasm
obs_p21__cyt_median		wt	0.384410584	42005.04507	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	42257.10228	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	42509.80499	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	42763.15647	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	43017.16	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	43271.81909	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	43527.13707	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	43783.11736	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	44039.7634	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	44297.07866	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	44555.06656	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	44813.73081	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	45073.07481	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	45333.1022	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	45593.81659	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	45855.22163	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	46117.32099	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	46380.1183	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	46643.6174	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	46907.82191	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	47172.73572	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	47438.36268	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	47704.70653	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	47971.77119	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	48239.56061	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	48508.07876	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	48777.32948	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	49047.31693	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	49318.04502	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	49589.51799	Cytoplasm
obs_p21__cyt_median		wt	0.490933983	49861.73973	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	50134.71462	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	50408.44663	Cytoplasm
obs_p21__cyt_median		wt	0.48861826	50682.94014	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	50958.19925	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	51234.22834	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	51511.03178	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	51788.61376	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	52066.97878	Cytoplasm
obs_p21__cyt_median		wt	0.483986814	52346.13128	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	52626.07572	Cytoplasm
obs_p21__cyt_median		wt	0.386726307	52906.81655	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	53188.3584	Cytoplasm
obs_p21__cyt_median		wt	0.395989198	53470.70574	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	53753.86334	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	54037.83572	Cytoplasm
obs_p21__cyt_median		wt	0.399462706	54322.62767	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	54608.24391	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	54894.68922	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	55181.9684	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	55470.08644	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	55759.04805	Cytoplasm
obs_p21__cyt_median		wt	0.395989198	56048.85837	Cytoplasm
obs_p21__cyt_median		wt	0.384410584	56339.52233	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	56631.04497	Cytoplasm
obs_p21__cyt_median		wt	0.46893454	56923.43138	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	57216.68673	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	57510.8161	Cytoplasm
obs_p21__cyt_median		wt	0.442303653	57805.82482	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	58101.71809	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	58398.50132	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	58696.17983	Cytoplasm
obs_p21__cyt_median		wt	0.438830145	58994.75896	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	59294.24432	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	59594.64132	Cytoplasm
obs_p21__cyt_median		wt	0.472408049	59895.95557	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	60198.19266	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	60501.35836	Cytoplasm
obs_p21__cyt_median		wt	0.53030127	60805.45826	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	61110.49818	Cytoplasm
obs_p21__cyt_median		wt	0.504828319	61416.48394	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	61723.42149	Cytoplasm
obs_p21__cyt_median		wt	0.442303653	62031.31677	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	62340.17567	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	62650.00427	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	62960.80874	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	63272.59523	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	63585.36996	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	63899.13923	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	64213.90933	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	64529.68668	Cytoplasm
obs_p21__cyt_median		wt	0.495565428	64846.47773	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	65164.28909	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	65483.12735	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	65802.99906	Cytoplasm
obs_p21__cyt_median		wt	0.483986814	66123.911	Cytoplasm
obs_p21__cyt_median		wt	0.449250822	66445.87	Cytoplasm
obs_p21__cyt_median		wt	0.457355927	66768.88285	Cytoplasm
obs_p21__cyt_median		wt	0.523354101	67092.95651	Cytoplasm
obs_p21__cyt_median		wt	0.592825936	67418.09796	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	67744.31425	Cytoplasm
obs_p21__cyt_median		wt	0.55577422	68071.61256	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	68400	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	68564.60446	Cytoplasm
obs_p21__cyt_median		wt	0.435356485	68729.48389	Cytoplasm
obs_p21__cyt_median		wt	0.546511329	68894.63932	Cytoplasm
obs_p21__cyt_median		wt	0.493249705	69060.07163	Cytoplasm
obs_p21__cyt_median		wt	0.516406933	69225.78171	Cytoplasm
obs_p21__cyt_median		wt	0.597457381	69391.77059	Cytoplasm
obs_p21__cyt_median		wt	0.551142774	69558.03909	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	69724.58823	Cytoplasm
obs_p21__cyt_median		wt	0.393673475	69891.41891	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	70058.53215	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	70225.9289	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	70393.61007	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	70561.5766	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	70729.82958	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	70898.36992	Cytoplasm
obs_p21__cyt_median		wt	0.495565428	71067.19863	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	71236.3166	Cytoplasm
obs_p21__cyt_median		wt	0.470092326	71405.725	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	71575.42465	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	71745.41664	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	71915.70207	Cytoplasm
obs_p21__cyt_median		wt	0.525669824	72086.28175	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	72257.15685	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	72428.32833	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	72599.79728	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	72771.56466	Cytoplasm
obs_p21__cyt_median		wt	0.393673475	72943.63156	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	73115.99901	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	73288.66804	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	73461.63974	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	73634.9152	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	73808.49546	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	73982.38159	Cytoplasm
obs_p21__cyt_median		wt	0.566195048	74156.57464	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	74331.0757	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	74505.88592	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	74681.00634	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	74856.43811	Cytoplasm
obs_p21__cyt_median		wt	0.472408049	75032.18233	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	75208.2401	Cytoplasm
obs_p21__cyt_median		wt	0.445777313	75384.61251	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	75561.30072	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	75738.30583	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	75915.62907	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	76093.27146	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	76271.23424	Cytoplasm
obs_p21__cyt_median		wt	0.435356485	76449.51857	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	76628.12561	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	76807.05645	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	76986.31233	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	77165.89441	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	77345.80399	Cytoplasm
obs_p21__cyt_median		wt	0.398304921	77526.04209	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	77706.61002	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	77887.50894	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	78068.74007	Cytoplasm
obs_p21__cyt_median		wt	0.368200373	78250.30473	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	78432.20399	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	78614.43924	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	78797.01156	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	78979.9224	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	79163.17284	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	79346.76425	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	79530.6978	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	79714.97486	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	79899.59672	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	80084.56461	Cytoplasm
obs_p21__cyt_median		wt	0.58124717	80269.87984	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	80455.54378	Cytoplasm
obs_p21__cyt_median		wt	0.458513712	80641.55764	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	80827.92282	Cytoplasm
obs_p21__cyt_median		wt	0.426093594	81014.64066	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	81201.71247	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	81389.13955	Cytoplasm
obs_p21__cyt_median		wt	0.490933983	81576.92334	Cytoplasm
obs_p21__cyt_median		wt	0.384410584	81765.06513	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	81953.56629	Cytoplasm
obs_p21__cyt_median		wt	0.457355927	82142.42827	Cytoplasm
obs_p21__cyt_median		wt	0.437672208	82331.65236	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	82521.23999	Cytoplasm
obs_p21__cyt_median		wt	0.398304921	82711.1926	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	82901.51157	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	83092.19825	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	83283.25415	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	83474.68065	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	83666.47924	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	83858.65137	Cytoplasm
obs_p21__cyt_median		wt	0.553458497	84051.1984	Cytoplasm
obs_p21__cyt_median		wt	0.407567812	84244.12196	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	84437.42337	Cytoplasm
obs_p21__cyt_median		wt	0.45619799	84631.10413	Cytoplasm
obs_p21__cyt_median		wt	0.483986814	84825.16587	Cytoplasm
obs_p21__cyt_median		wt	0.474723772	85019.60991	Cytoplasm
obs_p21__cyt_median		wt	0.429567254	85214.43793	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	85409.65133	Cytoplasm
obs_p21__cyt_median		wt	0.444619376	85605.25166	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	85801.24051	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	85997.61937	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	86194.38975	Cytoplasm
obs_p21__cyt_median		wt	0.423777871	86391.55337	Cytoplasm
obs_p21__cyt_median		wt	0.433040762	86589.11165	Cytoplasm
obs_p21__cyt_median		wt	0.541879884	86787.06625	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	86985.41879	Cytoplasm
obs_p21__cyt_median		wt	0.467776603	87184.17079	Cytoplasm
obs_p21__cyt_median		wt	0.391357752	87383.32396	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	87582.8798	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	87782.84001	Cytoplasm
obs_p21__cyt_median		wt	0.481671092	87983.20625	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	88183.98016	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	88385.16337	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	88586.75766	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	88788.76455	Cytoplasm
obs_p21__cyt_median		wt	0.446935099	88991.1858	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	89194.02319	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	89397.27831	Cytoplasm
obs_p21__cyt_median		wt	0.400620643	89600.95299	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	89805.04894	Cytoplasm
obs_p21__cyt_median		wt	0.43998793	90009.56781	Cytoplasm
obs_p21__cyt_median		wt	0.500196874	90214.51152	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	90419.8817	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	90625.6802	Cytoplasm
obs_p21__cyt_median		wt	0.527985547	90831.9088	Cytoplasm
obs_p21__cyt_median		wt	0.463145158	91038.56921	Cytoplasm
obs_p21__cyt_median		wt	0.419146426	91245.66341	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	91453.19311	Cytoplasm
obs_p21__cyt_median		wt	0.486302537	91661.16023	Cytoplasm
obs_p21__cyt_median		wt	0.38904203	91869.56648	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	92078.41384	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	92287.70416	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	92497.43929	Cytoplasm
obs_p21__cyt_median		wt	0.451566544	92707.62114	Cytoplasm
obs_p21__cyt_median		wt	0.416830703	92918.25162	Cytoplasm
obs_p21__cyt_median		wt	0.460829435	93129.33265	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	93340.86615	Cytoplasm
obs_p21__cyt_median		wt	0.412199257	93552.85409	Cytoplasm
obs_p21__cyt_median		wt	0.421462148	93765.29834	Cytoplasm
obs_p21__cyt_median		wt	0.497881151	93978.201	Cytoplasm
obs_p21__cyt_median		wt	0.41451498	94191.56399	Cytoplasm
obs_p21__cyt_median		wt	0.453882267	94405.3893	Cytoplasm
obs_p21__cyt_median		wt	0.490933983	94619.67898	Cytoplasm
obs_p21__cyt_median		wt	0.474723772	94834.43493	Cytoplasm
obs_p21__cyt_median		wt	0.428409316	95049.6593	Cytoplasm
obs_p21__cyt_median		wt	0.430725039	95265.35411	Cytoplasm
obs_p21__cyt_median		wt	0.479355369	95481.52144	Cytoplasm
obs_p21__cyt_median		wt	0.382094862	95698.16332	Cytoplasm
obs_p21__cyt_median		wt	0.402936366	95915.28189	Cytoplasm
obs_p21__cyt_median		wt	0.405252089	96132.87918	Cytoplasm
obs_p21__cyt_median		wt	0.409883535	96350.9574	Cytoplasm
