experimentId	observableId	measurement	time	observableParameters	noiseParameters
experiment__model1_data3___model1_data57	pEGFR_ID5_MKN1_FM_15min	0.786600983330888	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data57	pMAPK_ID5_MKN1_FM_15min	1.12113198962037	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data58	pAKT_ID5_MKN1_FM_15min	0.929402959969257	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data58	pEGFR_ID5_MKN1_FM_15min	0.650742588450969	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data58	pMAPK_ID5_MKN1_FM_15min	1.13450128796051	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data59	pAKT_ID5_MKN1_FM_15min	0.887508540846332	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data59	pEGFR_ID5_MKN1_FM_15min	0.278536444373262	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data59	pMAPK_ID5_MKN1_FM_15min	1.08014577928521	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.282827951536683	0.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.595558574052666	1.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.579713009849214	2.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.767292566969123	3.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.914617472100162	5.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.767760403297894	7.5	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.751574431734563	15.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.826401161080551	30.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pAKT_ID2_MKN1_HM	0.777828946824121	60.0	s_pAKT_ID2_MKN1_HM	0.13503684010792
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.212136012769978	0.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.93766244128714	1.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	1.0740268188655	2.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	1.10658032056096	3.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.944412498970146	5.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	1.04587426424782	7.5	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.700347586785011	15.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.51595432418572	30.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pEGFR_ID2_MKN1_HM	0.304375706955283	60.0	s_pEGFR_ID2_MKN1_HM	0.155498714399898
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	1.23239218371603	0.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.06780344842807	1.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.17733619449989	2.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.67919753040726	3.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.96868995589035	5.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.88173134993656	7.5	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.77165233893116	15.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	2.97894475321623	30.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data4___model1_data6	pMAPK_ID2_MKN1_HM	3.09827652476706	60.0	s_pMAPK_ID2_MKN1_HM	0.353515453477078
experiment__model1_data3___model1_data60	pAKT_ID5_MKN1_FM_15min	0.629029585741804	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data60	pEGFR_ID5_MKN1_FM_15min	0.128518671235567	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data60	pMAPK_ID5_MKN1_FM_15min	0.928131493454392	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data61	pAKT_ID5_MKN1_FM_240min	0.776919148339032	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data61	pEGFR_ID5_MKN1_FM_240min	0.065121504045268	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data61	pMAPK_ID5_MKN1_FM_240min	0.402016787749501	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data62	pAKT_ID5_MKN1_FM_240min	0.587903718104029	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data62	pEGFR_ID5_MKN1_FM_240min	0.059515144659703	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data62	pMAPK_ID5_MKN1_FM_240min	0.205321124685816	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data63	pAKT_ID5_MKN1_FM_240min	0.547165995608115	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data63	pEGFR_ID5_MKN1_FM_240min	0.051768594806068	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data63	pMAPK_ID5_MKN1_FM_240min	0.136636990866447	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data64	pAKT_ID5_MKN1_FM_240min	0.530432132423168	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data64	pEGFR_ID5_MKN1_FM_240min	0.043375063007724	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data64	pMAPK_ID5_MKN1_FM_240min	0.111207578084337	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data65	pAKT_ID5_MKN1_FM_240min	0.707994465529003	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data65	pEGFR_ID5_MKN1_FM_240min	0.125063547654575	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data65	pMAPK_ID5_MKN1_FM_240min	0.410817783049847	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data66	pAKT_ID5_MKN1_FM_240min	0.89982208711985	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data66	pEGFR_ID5_MKN1_FM_240min	0.345435854870314	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data66	pMAPK_ID5_MKN1_FM_240min	0.834898672456215	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data67	pAKT_ID5_MKN1_FM_240min	0.873308059462867	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data67	pEGFR_ID5_MKN1_FM_240min	0.388367383253235	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data67	pMAPK_ID5_MKN1_FM_240min	0.840291855103838	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data68	pAKT_ID5_MKN1_FM_240min	0.729565445610775	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data68	pEGFR_ID5_MKN1_FM_240min	0.172282544765315	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data68	pMAPK_ID5_MKN1_FM_240min	0.725476437634847	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data3___model1_data69	pAKT_ID5_MKN1_FM_240min	0.89538357628754	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data69	pEGFR_ID5_MKN1_FM_240min	0.158067888085283	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data69	pMAPK_ID5_MKN1_FM_240min	0.701633459472489	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data1___model1_data7	EGFR_ID3_HS746T_FM	0.946991494228299	3.0	s_EGFR_ID3_HS746T_FM	0.10060149107816
experiment__model1_data1___model1_data7	pEGFR_ID3_HS746T_FM	0.58213341525527	3.0	s_pEGFR_ID3_HS746T_FM	0.039344860581271
experiment__model1_data3___model1_data70	pAKT_ID5_MKN1_FM_240min	0.862768741020261	240.0	s_pAKT_ID5_MKN1_FM_240min	0.164816148535608
experiment__model1_data3___model1_data70	pEGFR_ID5_MKN1_FM_240min	0.106260637034366	240.0	s_pEGFR_ID5_MKN1_FM_240min	0.050944402158161
experiment__model1_data3___model1_data70	pMAPK_ID5_MKN1_FM_240min	0.537059789377486	240.0	s_pMAPK_ID5_MKN1_FM_240min	0.182786334353569
experiment__model1_data4___model1_data71	pEGFR_ID6_MKN1_HM_1min	0.066594885376006	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data72	pEGFR_ID6_MKN1_HM_1min	0.061500719005107	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data73	pEGFR_ID6_MKN1_HM_1min	0.034966221052448	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data74	pEGFR_ID6_MKN1_HM_1min	0.043335638608268	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data75	pEGFR_ID6_MKN1_HM_1min	0.030798251043971	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data76	pEGFR_ID6_MKN1_HM_1min	0.713788593762098	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data77	pEGFR_ID6_MKN1_HM_1min	0.8732133468688	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data78	pEGFR_ID6_MKN1_HM_1min	0.683979675697995	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data79	pEGFR_ID6_MKN1_HM_1min	0.79348679749292	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data1___model1_data8	EGFR_ID3_HS746T_FM	0.944304194020352	3.0	s_EGFR_ID3_HS746T_FM	0.10060149107816
experiment__model1_data1___model1_data8	pEGFR_ID3_HS746T_FM	0.556415064431362	3.0	s_pEGFR_ID3_HS746T_FM	0.039344860581271
experiment__model1_data4___model1_data80	pEGFR_ID6_MKN1_HM_1min	0.47189443211661	1.0	s_pEGFR_ID6_MKN1_HM_1min	0.09851511273061
experiment__model1_data4___model1_data81	pEGFR_ID6_MKN1_HM_3min	0.050185853036837	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data82	pEGFR_ID6_MKN1_HM_3min	0.030381249601786	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data83	pEGFR_ID6_MKN1_HM_3min	0.019702293247074	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data84	pEGFR_ID6_MKN1_HM_3min	0.012317631790557	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data85	pEGFR_ID6_MKN1_HM_3min	0.008492091999161	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data86	pEGFR_ID6_MKN1_HM_3min	0.942205948359819	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data87	pEGFR_ID6_MKN1_HM_3min	0.712235927554606	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data88	pEGFR_ID6_MKN1_HM_3min	0.834945847673765	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data89	pEGFR_ID6_MKN1_HM_3min	0.6838396350017	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data1___model1_data9	EGFR_ID3_HS746T_FM	0.843874748791201	3.0	s_EGFR_ID3_HS746T_FM	0.10060149107816
experiment__model1_data1___model1_data9	pEGFR_ID3_HS746T_FM	0.661710805812211	3.0	s_pEGFR_ID3_HS746T_FM	0.039344860581271
experiment__model1_data4___model1_data90	pEGFR_ID6_MKN1_HM_3min	0.32909945706418	3.0	s_pEGFR_ID6_MKN1_HM_3min	0.088155371368411
experiment__model1_data4___model1_data91	pEGFR_ID6_MKN1_HM_15min	0.034112174774623	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data92	pEGFR_ID6_MKN1_HM_15min	0.027524324386412	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data93	pEGFR_ID6_MKN1_HM_15min	0.015944898861113	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data94	pEGFR_ID6_MKN1_HM_15min	0.016957468547661	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data95	pEGFR_ID6_MKN1_HM_15min	0.012343177123369	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data96	pEGFR_ID6_MKN1_HM_15min	0.832111193943619	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data97	pEGFR_ID6_MKN1_HM_15min	0.939158562566332	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data98	pEGFR_ID6_MKN1_HM_15min	0.97430442045519	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
experiment__model1_data4___model1_data99	pEGFR_ID6_MKN1_HM_15min	0.593488432058315	15.0	s_pEGFR_ID6_MKN1_HM_15min	0.042689544547682
